rowIndex,topLevel,genre,nameCleanData,titleEnBhajanAudio,namesMatch,videoId,youtubeUrl
418,SoneSePehle,misc,Vishnu Smaran,Vishnu Smaran,True,G-LD7NIP8Vs,https://youtube.com/shorts/G-LD7NIP8Vs?si=spLFLTo06gHTTYLv
419,peace_of_mind,Mantra,Om Chanting,Om Chanting,True,8sYK7lm3UKg,https://youtu.be/8sYK7lm3UKg?si=KT8XY7gMP0pyZAwq
420,peace_of_mind,Mantra,Gayatri Mantra,Gayatri Mantra,True,nwRoHC83wx0,https://youtu.be/nwRoHC83wx0?si=f1Akd4C3BSvXNJaE
421,peace_of_mind,Mantra,Shanti Mantra,Shanti Mantra,True,iRVIbOMymj0,https://youtu.be/iRVIbOMymj0?si=p9yfDWWAsb63wtMq
422,peace_of_mind,Mantra,Mahamrityunjay Mantra,Mahamrityunjay Mantra,True,OV9LXGOXjgs,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343
423,peace_of_mind,Mantra,Panchakshari Mantra,Panchakshari Mantra,True,bc1obsjb58c,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw
424,peace_of_mind,Mantra,Mahamantra,Mahamantra,True,Zdcth9NndEA,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP
425,peace_of_mind,Mantra,Mool Beej Mantra,Mool Beej Mantra,True,Naruxgq6oMU,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-
426,peace_of_mind,Mantra,Sarvesham Shanti,Sarvesham Shanti,True,uZeqfUN1JQ0,https://youtu.be/uZeqfUN1JQ0?si=Lb68rZWdE5QOk92U
427,peace_of_mind,Mantra,Buddha Mantra,Buddha Mantra,True,ntpeQR7K0PI,https://youtu.be/ntpeQR7K0PI?si=4_9jjQ1cbxYs7wRa
428,peace_of_mind,Mantra,Loka Samasta,Loka Samasta,True,kEqrQNWUVR0,https://youtu.be/kEqrQNWUVR0?si=QM6gM9QnfS6W2hi6
429,peace_of_mind,Mantra,Saraswati Mantra,Saraswati Mantra,True,-NqX8zOZ62w,https://youtu.be/-NqX8zOZ62w?si=DWcjvgR9t3KYkz-D
430,peace_of_mind,Mantra,Hanuman Mantra,Hanuman Mantra,True,D46fCp06EfE,https://youtu.be/D46fCp06EfE?si=5_BNw_uMCsqb0prg
431,peace_of_mind,Mantra,Asato Ma,Asato Ma,True,Vwyo62x9yC4,https://youtu.be/Vwyo62x9yC4?si=M6kkN6Ue85KVUV8i
432,peace_of_mind,Mantra,Guru Mantra,Guru Mantra,True,jXPk7TnZC4c,https://youtu.be/jXPk7TnZC4c?si=3IMkISoz8uz7DN_R
433,peace_of_mind,Mantra,Nirvana Shatakam,Nirvana Shatakam,True,evTvChlKhwU,https://youtu.be/evTvChlKhwU?si=wgMr2Xt6m0Iqp9nf
434,peace_of_mind,Mantra,Mahalakshmi Beej Mantra,Mahalakshmi Beej Mantra,True,bcs4geISuy0,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf
435,peace_of_mind,Mantra,So-Ham Mantra,So-Ham Mantra,True,0RuobL60yXw,https://youtu.be/0RuobL60yXw?si=YucAR53psxKFia7Z
436,peace_of_mind,Mantra,Beej Mantra,Beej Mantra,True,jB4aaP2X7S4,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ
437,peace_of_mind,Mantra,Ra Ma Da Sa,Ra Ma Da Sa,True,Q4O3nI0bEWo,https://youtu.be/Q4O3nI0bEWo?si=_xW_NCBXUyH3J6Em
438,peace_of_mind,Mantra,Aham Brahmasmi,Aham Brahmasmi,True,25jTq5q9xTg,https://youtu.be/25jTq5q9xTg?si=vzbCaQs5brOhmYv9
439,peace_of_mind,Mantra,Shri Ram Jai Ram Jai Jai Ram,Shri Ram Jai Ram Jai Jai Ram,True,-1udu-1LpOo,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0
440,peace_of_mind,Mantra,Shri Krishnaya Sharanam Mama,Shri Krishnaya Sharanam Mama,True,1y2tRqtND1Y,https://youtu.be/1y2tRqtND1Y?si=wVq_YTMXmSeZFrYr
441,peace_of_mind,Mantra,Om Namo Narayanaya,Om Namo Narayanaya,True,BLn-f2DZN4Y,https://youtu.be/BLn-f2DZN4Y?si=tdz0GGjNGQIWYzX4
442,peace_of_mind,Mantra,Tvameva Mata Cha Pita Tvameva,Tvameva Mata Cha Pita Tvameva,True,JSVctoNlPKs,https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A
443,peace_of_mind,Mantra,Achyutam Keshavam Krishna Damodaram,Achyutam Keshavam Krishna Damodaram,True,3yczGKnskts,https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy
444,peace_of_mind,Mantra,Mool Beej Mantra,Mool Beej Mantra,True,Naruxgq6oMU,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX
445,peace_of_mind,Strotam,Nirvana Shatakam,Nirvana Shatakam,True,nkH47o7C8ew,https://youtu.be/nkH47o7C8ew?si=9laW-JgmfyfmaMTO
446,peace_of_mind,Strotam,Lingashtakam,Lingashtakam,True,gW-Cz2AIWOs,https://youtu.be/gW-Cz2AIWOs?si=J6a3b6OtnI-WH5RG
447,peace_of_mind,Strotam,Shiv Manas Puja,Shiv Manas Puja,True,zukqadAe9N8,https://youtu.be/zukqadAe9N8?si=M1D-iNfUXiTaOKDm
448,peace_of_mind,Strotam,Madhurashtakam,Madhurashtakam,True,sdZpM8paUnM,https://youtu.be/sdZpM8paUnM?si=nAeAA34E_6X4S8uO
449,peace_of_mind,Strotam,Shri Hari Stotram,Shri Hari Stotram,True,gsHIPGDctJ0,https://youtu.be/gsHIPGDctJ0?si=lAIFco1_0UhAKruS
450,peace_of_mind,Strotam,Guruvashtakam,Guruvashtakam,True,pv7ZiedzncE,https://youtu.be/pv7ZiedzncE?si=qJEhamSNR06brz_v
451,peace_of_mind,Strotam,Dakshinamurti Stotram,Dakshinamurti Stotram,True,LNrQLgfTGJA,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG
452,peace_of_mind,Strotam,Shri Ram Ashtakam,Shri Ram Ashtakam,True,EvfGBluQkSk,https://youtu.be/EvfGBluQkSk?si=7z6NrixCl74aIvH_
453,peace_of_mind,Strotam,Bilvashtakam,Bilvashtakam,True,rZVj0e-KP2Y,https://youtu.be/rZVj0e-KP2Y?si=3qFzBksINIHjQhL9
454,peace_of_mind,Strotam,Krishna Ashtakam,Krishna Ashtakam,True,PvdeDNeCiQc,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen
455,peace_of_mind,Stuti,Karadarshanam,Karadarshanam,True,UJZZyryDK00,https://youtu.be/UJZZyryDK00?si=pS4DwK9XFn84QOnQ
456,peace_of_mind,Stuti,Shri Ramchandra Kripalu,Shri Ramchandra Kripalu,True,leVoi6kkp3o,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8
457,peace_of_mind,Stuti,Shiv Rudrashtakam Stuti,Shiv Rudrashtakam Stuti,True,8xvbnfVIJL4,https://youtu.be/8xvbnfVIJL4?si=nj45iNF3J8MaTlA_
458,peace_of_mind,Stuti,Shantakaram Bhujagashayanam Padmanabham Suresham,Shantakaram Bhujagashayanam Padmanabham Suresham,True,Im5TK-glA9M,https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA
459,peace_of_mind,Stuti,Shiv Manas Stuti,Shiv Manas Stuti,True,HblVEP-ecEo,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE
460,peace_of_mind,Stuti,Saraswati Stuti,Saraswati Stuti,True,Njc1Hu6WPDU,https://youtu.be/Njc1Hu6WPDU?si=2e_xq2AoGxLJomUg
461,peace_of_mind,Stuti,Vishnu Mangal Stuti,Vishnu Mangal Stuti,True,cMhYGo0T2nY,https://youtu.be/cMhYGo0T2nY?si=pRQzRi7ZNpSUe4nN
462,peace_of_mind,Stuti,Apradh Kshamapan Stuti,Apradh Kshamapan Stuti,True,03goUB9QgHw,https://youtu.be/03goUB9QgHw?si=HmTzxNfNMtTs68Vp
463,peace_of_mind,Stuti,Shri Krishna Stuti,Shri Krishna Stuti,True,f_tCqLX6GNU,https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa
464,peace_of_mind,Stuti,Durga Shanti Stuti,Durga Shanti Stuti,True,pEM6eMIB6Y0,https://youtu.be/pEM6eMIB6Y0?si=sO9q8icj2HNS2_8r
465,peace_of_mind,Shloka,Upanishad Shanti Path,Upanishad Shanti Path,True,vfzibQrVPoM,https://youtu.be/vfzibQrVPoM?si=y7xPU6cE7-JtCkvc
466,peace_of_mind,Shloka,Gita (Adhyay 2),Gita (Adhyay 2),True,juCRT87f9Vc,https://youtu.be/juCRT87f9Vc?si=fp7SvU2CayUvWF5-
467,peace_of_mind,Shloka,Gita (Adhyay 6),Gita (Adhyay 6),True,kJ3VkWj2BF8,https://youtu.be/kJ3VkWj2BF8?si=qsvZFiwYJ-oIeLnj
468,peace_of_mind,Shloka,Ishavasya Upanishad,Ishavasya Upanishad,True,ZibumRoU-J8,https://youtu.be/ZibumRoU-J8?si=DNHUdgTSuJi_9UCH
469,peace_of_mind,Shloka,Gita (Adhyay 6),Gita (Adhyay 6),True,-y4wvehWSOM,https://youtu.be/-y4wvehWSOM?si=ZvRpcq948PJcGRIX
470,peace_of_mind,Shloka,Shanti Mantra,Shanti Mantra,True,iRVIbOMymj0,https://youtu.be/iRVIbOMymj0?si=cFBjMhHR-DcFq9_Y
471,peace_of_mind,Shloka,Shanti Path,Shanti Path,True,ceFwFtgdSmc,https://youtu.be/ceFwFtgdSmc?si=7aiIUrGPwDm9uLT7
472,peace_of_mind,Shloka,Man Niyantran (Gita),Man Niyantran (Gita),True,lacNlWQ87Z8,https://youtube.com/shorts/lacNlWQ87Z8?si=DoslwmmZPKqU9g_1
473,peace_of_mind,Shloka,Santulan Shlok,Santulan Shlok,True,8rXQPg2o2NI,https://youtube.com/shorts/8rXQPg2o2NI?si=qxUb07QrdaPiXCPZ
474,peace_of_mind,Shloka,Dhyan Moolam,Dhyan Moolam,True,gtP55rMID_4,https://youtube.com/shorts/gtP55rMID_4?si=cyPJRDPUhifikHN2
475,peace_of_mind,Shloka,Adhyatma Shlok,Adhyatma Shlok,True,vp2Wp1mtb7o,https://youtube.com/shorts/vp2Wp1mtb7o?si=ZDoZPcitIfChkb7U
476,Strength,Mantra,Beej Mantra,Beej Mantra,True,jB4aaP2X7S4,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ
477,Strength,Mantra,Hanuman Beej Mantra,Hanuman Beej Mantra,True,o5Uk1sxGBZU,https://youtu.be/o5Uk1sxGBZU?si=aIuPQqmzIrromxMt
478,Strength,Mantra,Kali Mantra,Kali Mantra,True,hStOYwuIrVE,https://youtu.be/hStOYwuIrVE?si=BaMHjkK86-ctlaKr
479,Strength,Mantra,Nrisingh Gayatri,Nrisingh Gayatri,True,iGZk-Uu86lY,https://youtu.be/iGZk-Uu86lY?si=BNjXLF1KydHWrOVV
480,Strength,Mantra,Manojavam Marutatulyavegam Mantra:,Manojavam Marutatulyavegam Mantra:,True,iWd6VAWduZg,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q
481,Strength,Mantra,Om Hreem Dum Durgayai Namah,Om Hreem Dum Durgayai Namah,True,GHBynIok2Lo,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n
482,Strength,Mantra,Nrisingh Beej Mantra,Nrisingh Beej Mantra,True,u0TbNGui5tI,https://youtu.be/u0TbNGui5tI?si=qV_U-FAw_0SFg-0I
483,Strength,Mantra,"Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.","Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.",True,y-Xv63obhKI,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA
484,Strength,Mantra,Mahamrityunjay Mantra,Mahamrityunjay Mantra,True,OV9LXGOXjgs,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343
485,Strength,Mantra,Sudarshan Mantra,Sudarshan Mantra,True,R2uDzusTCHg,https://youtu.be/R2uDzusTCHg?si=5KitqlvfCYwUfIju
486,Strength,Mantra,Kartikeya Mantra,Kartikeya Mantra,True,5arZWUzAQ2U,https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb
487,Strength,Mantra,Baglamukhi Beej Mantra,Baglamukhi Beej Mantra,True,SQlglZOlZVI,https://youtu.be/SQlglZOlZVI?si=LyMXWu1-GYr77UH0
488,Strength,Mantra,Garuda Shakti Mantra,Garuda Shakti Mantra,True,45obOMbjQmA,https://youtu.be/45obOMbjQmA?si=rFwfcxRCwRVFAbRY
489,Strength,Mantra,Panchakshari Mantra,Panchakshari Mantra,True,bc1obsjb58c,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw
490,Strength,Strotam,राम रक्षा स्तोत्र,राम रक्षा स्तोत्र,True,EMeSTcffrEI,https://youtu.be/EMeSTcffrEI?si=Le3PQ2ZAfKVecpc4
491,Strength,Strotam,पंचमुखी हनुमान कवच,पंचमुखी हनुमान कवच,True,BzPbfftJ8Ho,https://youtu.be/BzPbfftJ8Ho?si=P8Ys7ZeqbXwkIgDP
492,Strength,Strotam,दुर्गा सप्तश्लोकी,दुर्गा सप्तश्लोकी,True,bwTk15-oRys,https://youtu.be/bwTk15-oRys?si=f4hVOcSw7hJxd58b
493,Strength,Strotam,Keelak Stotram,Keelak Stotram,True,5hPQUvaahhg,https://youtu.be/5hPQUvaahhg?si=pQia2507vSpSvByx
494,Strength,Strotam,नृसिंह स्तोत्रम,नृसिंह स्तोत्रम,True,RLNrZUy6Ydo,https://youtu.be/RLNrZUy6Ydo?si=lEGDZ8CTRcLnTbWK
495,Strength,Strotam,कालभैरव अष्टकम,कालभैरव अष्टकम,True,BsEqI1NZA-E,https://youtu.be/BsEqI1NZA-E?si=BvvWKg3Y9kURK_Uu
